ID;Systeem;Subthema;Categorie;Onderwerp;Omschrijving melding;Toelichting melding;Soort melding;Antwoord of oplossing
DOC-0635;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 99 – Inleiding bezorging, wijkgegevens en looplijsten;Hoofdstuk 99 – Inleiding bezorging, wijkgegevens en looplijsten;Hoe werkt / wat betekent: Hoofdstuk 99 – Inleiding bezorging, wijkgegevens en looplijsten?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom dit onderdeel belangrijk is; Bezorging begint bij correcte";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom dit onderdeel belangrijk is; Bezorging begint bij correcte
leden- en adresgegevens; Looplijsten zijn geen vaste waarheid; en Bezorging en AVG.

Bron: Handleiding DocBase v1.8b, PDF-pagina 308."
DOC-0636;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 99 – Inleiding bezorging, wijkgegevens en looplijsten;99.1 Waarom dit onderdeel belangrijk is;Waarom dit onderdeel belangrijk is?;Veel parochies gebruiken DocBase niet alleen als ledenadministratie, maar ook als basis voor;Paragraaf;"Veel parochies gebruiken DocBase niet alleen als ledenadministratie, maar ook als basis voor
bezorging en communicatie. Denk aan het bezorgen van het parochieblad, brieven, actie
kerkbijdrage, uitnodigingen, pastorale berichten of lokale mededelingen.
Daarvoor zijn goede adresgegevens, wijkgegevens en looplijsten nodig.
Wanneer de wijkgegevens niet kloppen, ontstaan praktische problemen:
• parochieblad wordt verkeerd bezorgd;
• adressen worden overgeslagen;
• adressen komen dubbel op lijsten;
• bezorgers krijgen onlogische routes;
• overleden personen blijven op lijsten staan;
• verhuisde personen blijven in oude wijk staan;
• nieuwe bewoners ontbreken;
• vrijwilligers krijgen verkeerde lijsten;
• parochianen melden klachten;
• helpdesk krijgt vragen over lijsten;
• KASKI of lokale rapportages kunnen onduidelijk worden.
Bezorging lijkt een eenvoudig praktisch proces, maar is afhankelijk van een goede
ledenadministratie. Een looplijst is zo betrouwbaar als de onderliggende gegevens in DocBase.

Bron: Handleiding DocBase v1.8b, PDF-pagina 308."
DOC-0637;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 99 – Inleiding bezorging, wijkgegevens en looplijsten;99.2 Bezorging begint bij correcte leden- en adresgegevens;Hoe werkt / wat betekent: Bezorging begint bij correcte leden- en adresgegevens?;Een looplijst wordt meestal opgebouwd uit gegevens zoals:;Paragraaf;"Een looplijst wordt meestal opgebouwd uit gegevens zoals:
• naam;
• adres;
• postcode;
• woonplaats;
• huishouden;
• ledenstatus;
• parochie;
• locatie;
• wijk;
• bezorgwijk;
• bezorger;
• voorkeuren;
• uitsluitingen;
• bezorgindicatie.
Als één van deze gegevens niet goed staat, kan de lijst fout worden.
Voorbeeld:
Een persoon verhuist. Het adres wordt aangepast, maar de wijk wordt niet gecontroleerd. Dan
kan deze persoon nog op de oude looplijst blijven staan of juist op geen enkele lijst
terechtkomen.
Voorbeeld:
Een overleden persoon wordt wel als overleden geregistreerd, maar oude exports blijven gebruikt
worden. Dan kan toch nog post of een parochieblad naar de oude naam worden gestuurd.
Voorbeeld:
Een adres valt in twee wijkselecties. Dan kan het parochieblad dubbel worden bezorgd.
Daarom moet bezorging niet los worden gezien van ledenadministratie en SILA.

Bron: Handleiding DocBase v1.8b, PDF-pagina 308."
DOC-0638;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 99 – Inleiding bezorging, wijkgegevens en looplijsten;99.3 Looplijsten zijn geen vaste waarheid;Hoe werkt / wat betekent: Looplijsten zijn geen vaste waarheid?;Een looplijst is een momentopname. De lijst geeft weer wat op dat moment in DocBase is;Paragraaf;"Een looplijst is een momentopname. De lijst geeft weer wat op dat moment in DocBase is
geselecteerd.
Een looplijst kan verouderen door:
• verhuizingen;
• overlijden;
• nieuwe inschrijvingen;
• kerkverlating;
• administratieve uitschrijving;
• wijziging bezorgwijk;
• wijziging bezorger;
• samenvoeging van administraties;
• opschoning van dubbele relaties;
• wijziging in communicatievoorkeur.
Gebruik daarom geen oude looplijsten zonder controle. Maak bij voorkeur een actuele lijst vanuit
DocBase.

Bron: Handleiding DocBase v1.8b, PDF-pagina 309."
DOC-0639;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 99 – Inleiding bezorging, wijkgegevens en looplijsten;99.4 Bezorging en AVG;Hoe werkt / wat betekent: Bezorging en AVG?;Looplijsten bevatten persoonsgegevens. Vaak gaat het om namen en adressen. Soms bevatten;Paragraaf;"Looplijsten bevatten persoonsgegevens. Vaak gaat het om namen en adressen. Soms bevatten
lijsten ook extra gegevens zoals telefoonnummer, opmerkingen, huishoudsamenstelling of
kerkelijke status. Dat mag alleen wanneer dit noodzakelijk is voor het doel.
Voor bezorging zijn meestal alleen nodig:
• naam of aanhef;
• straat;
• huisnummer;
• toevoeging;
• postcode;
• woonplaats;
• eventueel bezorgwijk;
• eventueel bezorger.
Niet nodig voor gewone bezorging zijn meestal:
• geboortedatum;
• kerkelijke data;
• kerkbijdrage;
• IBAN;
• medische gegevens;
• pastorale opmerkingen;
• volledige huishoudhistorie;
• vrijwilligersgegevens die niet met bezorging te maken hebben.
Gebruik bij looplijsten dus het principe:
• Zo weinig mogelijk gegevens, maar genoeg om goed te kunnen bezorgen.

Bron: Handleiding DocBase v1.8b, PDF-pagina 310."
DOC-0640;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 100 – Basisbegrippen;Hoofdstuk 100 – Basisbegrippen;Hoe werkt / wat betekent: Hoofdstuk 100 – Basisbegrippen?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Wijk; Bezorgwijk; Looplijst; Bezorger; en Bezorgindicatie. Ook de";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Wijk; Bezorgwijk; Looplijst; Bezorger; en Bezorgindicatie. Ook de
overige paragrafen in dit hoofdstuk werken deze onderwerpen verder uit.

Bron: Handleiding DocBase v1.8b, PDF-pagina 311."
DOC-0641;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 100 – Basisbegrippen;100.1 Wijk;Hoe werkt / wat betekent: Wijk?;Een wijk is een administratief gebied binnen een parochie of locatie. Een wijk kan worden;Paragraaf;"Een wijk is een administratief gebied binnen een parochie of locatie. Een wijk kan worden
gebruikt voor pastorale indeling, bezorging, looplijsten of lokale organisatie.
Een wijk kan gebaseerd zijn op:
• straat;
• postcode;
• buurt;
• dorp;
• kern;
• locatie;
• geloofsgemeenschap;
• oude parochie;
• pastorale indeling;
• bezorggebied.
Wijkindelingen verschillen per parochie. Daarom is het belangrijk dat duidelijk is waarvoor een
wijk wordt gebruikt.

Bron: Handleiding DocBase v1.8b, PDF-pagina 311."
DOC-0642;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 100 – Basisbegrippen;100.2 Bezorgwijk;Hoe werkt / wat betekent: Bezorgwijk?;Een bezorgwijk is een wijk of route die wordt gebruikt voor het bezorgen van bijvoorbeeld het;Paragraaf;"Een bezorgwijk is een wijk of route die wordt gebruikt voor het bezorgen van bijvoorbeeld het
parochieblad of brieven. Een bezorgwijk is praktisch ingericht en hoeft niet altijd hetzelfde te zijn
als een pastorale wijk.
Voorbeeld:
Een pastorale wijk kan groot zijn, terwijl deze voor bezorging in drie kleinere looproutes wordt
verdeeld.
Controleer dus altijd of u werkt met:
• pastorale wijk;
• administratieve wijk;
• bezorgwijk;
• looproute;
• locatie;
• postcodegebied.
• Deze begrippen mogen niet zonder controle door elkaar worden gebruikt.

Bron: Handleiding DocBase v1.8b, PDF-pagina 311."
DOC-0643;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 100 – Basisbegrippen;100.3 Looplijst;Hoe werkt / wat betekent: Looplijst?;Een looplijst is een lijst met adressen die een bezorger kan gebruiken om post of parochiebladen;Paragraaf;"Een looplijst is een lijst met adressen die een bezorger kan gebruiken om post of parochiebladen
rond te brengen.
Een looplijst bevat meestal:
• volgorde;
• naam;
• adres;
• postcode;
• woonplaats;
• eventueel opmerkingen voor bezorging;
• wijk of route;
• bezorger.
Een goede looplijst is:
• actueel;
• logisch gesorteerd;
• beperkt tot noodzakelijke gegevens;
• vrij van dubbelen;
• vrij van overleden personen;
• vrij van verhuisde personen die niet meer in de wijk horen;
• duidelijk voor de bezorger.

Bron: Handleiding DocBase v1.8b, PDF-pagina 312."
DOC-0644;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 100 – Basisbegrippen;100.4 Bezorger;Hoe werkt / wat betekent: Bezorger?;Een bezorger is meestal een vrijwilliger die verantwoordelijk is voor het rondbrengen van;Paragraaf;"Een bezorger is meestal een vrijwilliger die verantwoordelijk is voor het rondbrengen van
parochiële communicatie in een bepaald gebied.
Een bezorger kan in DocBase voorkomen als:
• relatie;
• lid;
• vrijwilliger;
• contactpersoon;
• bezorger gekoppeld aan wijk;
• onderdeel van werkgroep bezorging.
Controleer bij bezorgers:
• juiste persoon;
• actuele contactgegevens;
• actieve vrijwilligersfunctie;
• wijk of route;
• locatie;
• startdatum;
• einddatum indien gestopt.

Bron: Handleiding DocBase v1.8b, PDF-pagina 312."
DOC-0645;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 100 – Basisbegrippen;100.5 Bezorgindicatie;Hoe werkt / wat betekent: Bezorgindicatie?;Een bezorgindicatie geeft aan of iemand wel of niet op een bezorglijst moet komen. De naam van;Paragraaf;"Een bezorgindicatie geeft aan of iemand wel of niet op een bezorglijst moet komen. De naam van
het veld kan per inrichting verschillen.
Mogelijke situaties:
• parochieblad bezorgen;
• geen parochieblad bezorgen;
• alleen digitaal;
• alleen post;
• geen post;
• tijdelijk geen bezorging;
• buiten bezorggebied;
• voorkeursparochie maar geen bezorging;
• wel kerkbijdrage, geen blad;
• wel lid, geen communicatie.
• Controleer goed welke indicatie in de eigen inrichting wordt gebruikt.

Bron: Handleiding DocBase v1.8b, PDF-pagina 313."
DOC-0646;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 100 – Basisbegrippen;100.6 Uitsluiting;Hoe werkt / wat betekent: Uitsluiting?;Een uitsluiting betekent dat iemand bewust niet op een bepaalde lijst moet komen. Dit kan;Paragraaf;"Een uitsluiting betekent dat iemand bewust niet op een bepaalde lijst moet komen. Dit kan
bijvoorbeeld door:
• geen parochieblad gewenst;
• geen post gewenst;
• adres buiten bezorggebied;
• kerkverlating;
• administratieve uitschrijving;
• privacyverzoek;
• dubbele relatie;
• overleden persoon;
• instelling of zorgadres met andere bezorgwijze.
Uitsluitingen moeten zorgvuldig worden verwerkt. Een verzoek “geen parochieblad” is niet
hetzelfde als kerkverlating.

Bron: Handleiding DocBase v1.8b, PDF-pagina 314."
DOC-0647;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 101 – Relatie met ledenadministratie;Hoofdstuk 101 – Relatie met ledenadministratie;Hoe werkt / wat betekent: Hoofdstuk 101 – Relatie met ledenadministratie?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom ledenadministratie leidend is; Adresgegevens;";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom ledenadministratie leidend is; Adresgegevens;
Huishoudens; Overleden personen; en Verhuizingen. Ook de overige paragrafen in dit hoofdstuk werken deze
onderwerpen verder uit.

Bron: Handleiding DocBase v1.8b, PDF-pagina 314."
DOC-0648;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 101 – Relatie met ledenadministratie;101.1 Waarom ledenadministratie leidend is;Waarom ledenadministratie leidend is?;De ledenadministratie bevat de basisgegevens voor bezorging. Als deze gegevens niet actueel;Paragraaf;"De ledenadministratie bevat de basisgegevens voor bezorging. Als deze gegevens niet actueel
zijn, zijn looplijsten ook niet actueel.
Controleer vooral:
• actieve ledenstatus;
• adres;
• huishouden;
• overlijden;
• verhuizing;
• kerkverlating;
• administratieve uitschrijving;
• voorkeursparochie;
• dubbele relaties;
• bezorgindicatie;
• wijk.

Bron: Handleiding DocBase v1.8b, PDF-pagina 314."
DOC-0649;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 101 – Relatie met ledenadministratie;101.2 Adresgegevens;Hoe werkt / wat betekent: Adresgegevens?;Adresgegevens zijn cruciaal voor bezorging.;Paragraaf;"Adresgegevens zijn cruciaal voor bezorging.
Controleer:
• straat;
• huisnummer;
• toevoeging;
• postcode;
• woonplaats;
• land;
• adresvolgorde;
• instelling of zorgadres;
• correspondentieadres indien relevant.
Een kleine fout kan grote gevolgen hebben. Een ontbrekende toevoeging zoals “A”, “bis” of
appartementnummer kan ervoor zorgen dat bezorging misloopt.

Bron: Handleiding DocBase v1.8b, PDF-pagina 315."
DOC-0650;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 101 – Relatie met ledenadministratie;101.3 Huishoudens;Hoe werkt / wat betekent: Huishoudens?;Bij bezorging wordt soms per persoon en soms per huishouden bezorgd. Dit moet duidelijk zijn.;Paragraaf;"Bij bezorging wordt soms per persoon en soms per huishouden bezorgd. Dit moet duidelijk zijn.
Voorbeeld:
Een gezin van vier personen hoeft meestal niet vier parochiebladen te ontvangen. Eén bezorging
per huishouden kan voldoende zijn.
Controleer dus:
• wordt per persoon of per huishouden bezorgd?
• staat een huishouden dubbel?
• is een overleden partner nog zichtbaar?
• zijn verhuisde kinderen nog gekoppeld?
• is er een gesplitst huishouden?
• zijn meerdere huishoudens op één adres?

Bron: Handleiding DocBase v1.8b, PDF-pagina 315."
DOC-0651;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 101 – Relatie met ledenadministratie;101.4 Overleden personen;Hoe werkt / wat betekent: Overleden personen?;Overleden personen mogen niet onbedoeld op looplijsten blijven staan. Dit is pijnlijk voor;Paragraaf;"Overleden personen mogen niet onbedoeld op looplijsten blijven staan. Dit is pijnlijk voor
nabestaanden en schadelijk voor vertrouwen in de administratie.
Controleer bij looplijsten:
• staan overledenen uitgesloten?
• is overlijden verwerkt?
• is huishouden aangepast?
• is correspondentie aangepast?
• wordt oude export gebruikt?
• is bezorglijst actueel?

Bron: Handleiding DocBase v1.8b, PDF-pagina 316."
DOC-0652;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 101 – Relatie met ledenadministratie;101.5 Verhuizingen;Hoe werkt / wat betekent: Verhuizingen?;Een verhuizing moet doorwerken naar wijk en bezorging.;Paragraaf;"Een verhuizing moet doorwerken naar wijk en bezorging.
Controleer:
• nieuw adres;
• nieuwe wijk;
• oude wijk;
• bezorgindicatie;
• voorkeursparochie;
• blijft parochieblad gewenst?
• verhuist één persoon of huishouden?
is er een zorginstelling of bijzonder adres?
Niet iedere verhuizing betekent automatisch dat bezorging stopt. Sommige mensen blijven
verbonden aan een voorkeursparochie.

Bron: Handleiding DocBase v1.8b, PDF-pagina 316."
DOC-0653;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 101 – Relatie met ledenadministratie;101.6 Kerkverlating en geen bezorging;Hoe werkt / wat betekent: Kerkverlating en geen bezorging?;Een verzoek om geen parochieblad of post meer te ontvangen is niet automatisch kerkverlating.;Paragraaf;"Een verzoek om geen parochieblad of post meer te ontvangen is niet automatisch kerkverlating.
Maak onderscheid tussen:
• geen parochieblad;
• geen post;
• alleen digitaal;
• administratieve uitschrijving;
• formele kerkverlating;
• verhuizing buiten gebied.
• Verwerk dit volgens de juiste procedure.

Bron: Handleiding DocBase v1.8b, PDF-pagina 316."
DOC-0654;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 102 – Wijkgegevens controleren;Hoofdstuk 102 – Wijkgegevens controleren;Hoe werkt / wat betekent: Hoofdstuk 102 – Wijkgegevens controleren?;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom wijkgegevens gecontroleerd moeten worden; Wat";Hoofdstuk;"Kort vooraf: in dit hoofdstuk vindt u uitleg over Waarom wijkgegevens gecontroleerd moeten worden; Wat
controleert u bij een wijk?; Wijknaam; Wijkcode of wijknummer; en Postcode en straat. Ook de overige
paragrafen in dit hoofdstuk werken deze onderwerpen verder uit.

Bron: Handleiding DocBase v1.8b, PDF-pagina 317."
DOC-0655;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 102 – Wijkgegevens controleren;102.1 Waarom wijkgegevens gecontroleerd moeten worden;Waarom wijkgegevens gecontroleerd moeten worden?;Wijkgegevens bepalen wie op welke lijst komt. Wanneer wijkgegevens vervuild zijn, ontstaan;Paragraaf;"Wijkgegevens bepalen wie op welke lijst komt. Wanneer wijkgegevens vervuild zijn, ontstaan
verkeerde looplijsten.
Mogelijke problemen:
• wijk ontbreekt;
• verkeerde wijk;
• dubbele wijk;
• wijknaam verkeerd gespeld;
• oude wijk na samenvoeging;
• postcodegebied overlapt;
• straten zijn verkeerd verdeeld;
• huisnummerreeksen overlappen;
• locatie ontbreekt;
• bezorger ontbreekt.

Bron: Handleiding DocBase v1.8b, PDF-pagina 317."
DOC-0656;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 102 – Wijkgegevens controleren;102.2 Wat controleert u bij een wijk?;Hoe werkt / wat betekent: Wat controleert u bij een wijk??;Controleer:;Paragraaf;"Controleer:
• wijknaam;
• wijknummer;
• wijkcode;
• locatie;
• postcode;
• straat;
• huisnummerreeks;
• bezorger;
• contactpersoon;
• actieve status;
• overlappingen;
• oude codes;
• koppeling met looplijsten.

Bron: Handleiding DocBase v1.8b, PDF-pagina 317."
DOC-0657;DocBase;Deel 11 – Bezorging, wijkgegevens en looplijsten in DocBase;Hoofdstuk 102 – Wijkgegevens controleren;102.3 Wijknaam;Hoe werkt / wat betekent: Wijknaam?;Gebruik wijknamen consequent. Verschillende schrijfwijzen veroorzaken onduidelijke lijsten.;Paragraaf;"Gebruik wijknamen consequent. Verschillende schrijfwijzen veroorzaken onduidelijke lijsten.
Voorbeeld van ongewenste verschillen:
• Wijk 1;
• wijk 1;
• Wijk-01;
• Wijk Centrum;
• Centrum;
• Bezorgwijk centrum;
• Centrum oud.
Bij centrale administraties kan locatie in de naam nodig zijn, bijvoorbeeld:
• Bezorging – Locatie A – Wijk 01;
• Bezorging – Locatie B – Centrum;
• Parochieblad – Locatie C – Route 03.
• Gebruik één afgesproken naamstructuur.

Bron: Handleiding DocBase v1.8b, PDF-pagina 318."
